tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
1841,605,760,DEPOSIT,862.9,2021-01-08T00:00:00Z,False,-1
1842,936,998,CASH_OUT,854.89,2021-01-08T00:00:00Z,False,-1
1843,936,440,CASH_IN,254.19,2021-01-08T00:00:00Z,False,-1
1844,936,462,TRANSFER,382.36,2021-01-08T00:00:00Z,False,-1
1845,936,634,TRANSFER,683.65,2021-01-08T00:00:00Z,False,-1
1846,936,900,CASH_OUT,698.59,2021-01-08T00:00:00Z,False,-1
1847,661,343,TRANSFER,341.26,2021-01-08T00:00:00Z,False,-1
1848,486,152,TRANSFER,461.54,2021-01-08T00:00:00Z,False,-1
1849,691,459,DEPOSIT,616.77,2021-01-08T00:00:00Z,False,-1
1850,630,357,CASH_IN,526.98,2021-01-08T00:00:00Z,False,-1
1851,905,345,TRANSFER,498.48,2021-01-08T00:00:00Z,False,-1
1852,966,989,TRANSFER,650.16,2021-01-08T00:00:00Z,False,-1
1853,966,313,CASH_IN,153.48,2021-01-08T00:00:00Z,False,-1
1854,966,92,CASH_OUT,928.02,2021-01-08T00:00:00Z,False,-1
1855,966,924,TRANSFER,674.11,2021-01-08T00:00:00Z,False,-1
1856,966,813,PAYMENT,678.12,2021-01-08T00:00:00Z,False,-1
1857,966,635,TRANSFER,483.83,2021-01-08T00:00:00Z,False,-1
1858,966,772,TRANSFER,681.45,2021-01-08T00:00:00Z,False,-1
1859,176,340,CASH_OUT,630.96,2021-01-08T00:00:00Z,False,-1
1860,799,553,TRANSFER,298.12,2021-01-08T00:00:00Z,False,-1
1861,572,369,DEPOSIT,217.65,2021-01-08T00:00:00Z,False,-1
1862,733,320,TRANSFER,806.9,2021-01-08T00:00:00Z,False,-1
1863,279,393,TRANSFER,211.97,2021-01-08T00:00:00Z,False,-1
1864,949,960,TRANSFER,228.24,2021-01-08T00:00:00Z,False,-1
1865,949,516,CASH_OUT,276.58,2021-01-08T00:00:00Z,False,-1
1866,949,190,TRANSFER,640.83,2021-01-08T00:00:00Z,False,-1
1867,949,165,CASH_IN,372.68,2021-01-08T00:00:00Z,False,-1
1868,949,980,TRANSFER,946.49,2021-01-08T00:00:00Z,False,-1
1869,949,623,PAYMENT,634.69,2021-01-08T00:00:00Z,False,-1
1870,434,33,CASH_OUT,576.66,2021-01-08T00:00:00Z,False,-1
1871,519,180,TRANSFER,642.07,2021-01-08T00:00:00Z,False,-1
1872,932,64,TRANSFER,865.9,2021-01-08T00:00:00Z,False,-1
1873,932,975,CASH_OUT,157.45,2021-01-08T00:00:00Z,False,-1
1874,932,435,DEPOSIT,756.41,2021-01-08T00:00:00Z,False,-1
1875,932,835,TRANSFER,735.11,2021-01-08T00:00:00Z,False,-1
1876,932,505,TRANSFER,395.29,2021-01-08T00:00:00Z,False,-1
1877,167,539,CASH_OUT,182.71,2021-01-08T00:00:00Z,False,-1
1878,764,980,CASH_IN,392.4,2021-01-08T00:00:00Z,False,-1
1879,642,947,PAYMENT,198.24,2021-01-08T00:00:00Z,False,-1
1880,696,958,TRANSFER,831.51,2021-01-08T00:00:00Z,False,-1
1881,116,798,TRANSFER,924.27,2021-01-08T00:00:00Z,False,-1
1882,475,444,CASH_OUT,576.06,2021-01-08T00:00:00Z,False,-1
1883,43,739,TRANSFER,752.65,2021-01-08T00:00:00Z,False,-1
1884,69,997,TRANSFER,912.7,2021-01-08T00:00:00Z,False,-1
1885,756,908,TRANSFER,452.79,2021-01-08T00:00:00Z,False,-1
1886,762,746,CASH_OUT,464.42,2021-01-08T00:00:00Z,False,-1
1887,335,225,PAYMENT,447.58,2021-01-08T00:00:00Z,False,-1
1888,723,737,CASH_OUT,767.22,2021-01-08T00:00:00Z,False,-1
1889,884,900,CASH_IN,373.06,2021-01-08T00:00:00Z,False,-1
1890,884,991,DEBIT,492.01,2021-01-08T00:00:00Z,False,-1
1891,884,784,TRANSFER,776.02,2021-01-08T00:00:00Z,False,-1
1892,80,979,CASH_IN,448.37,2021-01-08T00:00:00Z,False,-1
1893,853,295,TRANSFER,790.61,2021-01-08T00:00:00Z,False,-1
1894,229,379,TRANSFER,876.65,2021-01-08T00:00:00Z,False,-1
1895,504,515,TRANSFER,836.75,2021-01-08T00:00:00Z,False,-1
1896,972,926,CASH_IN,558.44,2021-01-08T00:00:00Z,False,-1
1897,972,849,TRANSFER,506.98,2021-01-08T00:00:00Z,False,-1
1898,972,310,TRANSFER,896.6,2021-01-08T00:00:00Z,False,-1
1899,972,857,TRANSFER,992.87,2021-01-08T00:00:00Z,False,-1
1900,972,574,TRANSFER,358.17,2021-01-08T00:00:00Z,False,-1
1901,972,576,TRANSFER,592.65,2021-01-08T00:00:00Z,False,-1
1902,972,758,DEBIT,276.2,2021-01-08T00:00:00Z,False,-1
1903,980,194,CASH_OUT,867.02,2021-01-08T00:00:00Z,False,-1
1904,980,999,TRANSFER,850.08,2021-01-08T00:00:00Z,False,-1
1905,980,917,TRANSFER,412.65,2021-01-08T00:00:00Z,False,-1
1906,980,860,TRANSFER,711.3,2021-01-08T00:00:00Z,False,-1
1907,980,400,TRANSFER,453.07,2021-01-08T00:00:00Z,False,-1
1908,980,973,DEPOSIT,836.57,2021-01-08T00:00:00Z,False,-1
1909,980,498,DEPOSIT,761.38,2021-01-08T00:00:00Z,False,-1
1910,980,877,CASH_IN,470.61,2021-01-08T00:00:00Z,False,-1
1911,980,682,TRANSFER,149.07,2021-01-08T00:00:00Z,False,-1
1912,894,330,CASH_OUT,864.74,2021-01-08T00:00:00Z,False,-1
1913,511,266,CASH_IN,587.86,2021-01-08T00:00:00Z,False,-1
1914,165,821,CASH_IN,332.49,2021-01-08T00:00:00Z,False,-1
1915,424,78,PAYMENT,754.89,2021-01-08T00:00:00Z,False,-1
1916,97,935,TRANSFER,383.33,2021-01-08T00:00:00Z,False,-1
1917,601,372,DEPOSIT,187.08,2021-01-08T00:00:00Z,False,-1
1918,191,923,TRANSFER,464.15,2021-01-08T00:00:00Z,False,-1
1919,322,384,CASH_OUT,614.79,2021-01-08T00:00:00Z,False,-1
1920,589,404,TRANSFER,106.1,2021-01-08T00:00:00Z,False,-1
1921,336,205,DEPOSIT,489.73,2021-01-08T00:00:00Z,False,-1
1922,807,730,PAYMENT,330.71,2021-01-08T00:00:00Z,False,-1
1923,807,590,CASH_OUT,279.39,2021-01-08T00:00:00Z,False,-1
1924,807,227,CASH_IN,430.03,2021-01-08T00:00:00Z,False,-1
1925,948,335,TRANSFER,748.84,2021-01-08T00:00:00Z,False,-1
1926,948,975,DEBIT,695.86,2021-01-08T00:00:00Z,False,-1
1927,948,661,CASH_IN,991.22,2021-01-08T00:00:00Z,False,-1
1928,948,998,TRANSFER,695.24,2021-01-08T00:00:00Z,False,-1
1929,948,996,CASH_IN,508.61,2021-01-08T00:00:00Z,False,-1
1930,948,988,CASH_IN,233.04,2021-01-08T00:00:00Z,False,-1
1931,366,204,PAYMENT,348.19,2021-01-08T00:00:00Z,False,-1
1932,739,218,TRANSFER,431.99,2021-01-08T00:00:00Z,False,-1
1933,100,534,TRANSFER,666.25,2021-01-08T00:00:00Z,False,-1
1934,662,801,PAYMENT,874.48,2021-01-08T00:00:00Z,False,-1
1935,677,327,TRANSFER,405.01,2021-01-08T00:00:00Z,False,-1
1936,511,17,CASH_OUT,958.01,2021-01-08T00:00:00Z,False,-1
1937,22,274,DEBIT,824.91,2021-01-08T00:00:00Z,False,-1
1938,828,920,TRANSFER,716.08,2021-01-08T00:00:00Z,False,-1
1939,828,610,CASH_OUT,449.79,2021-01-08T00:00:00Z,False,-1
1940,828,694,CASH_IN,831.39,2021-01-08T00:00:00Z,False,-1
1941,178,998,TRANSFER,1011.46,2021-01-08T00:00:00Z,False,-1
1942,555,257,TRANSFER,808.42,2021-01-08T00:00:00Z,False,-1
1943,690,69,TRANSFER,475.08,2021-01-08T00:00:00Z,False,-1
1944,920,982,PAYMENT,511.5,2021-01-08T00:00:00Z,False,-1
1945,920,709,TRANSFER,123.23,2021-01-08T00:00:00Z,False,-1
1946,920,981,PAYMENT,545.6,2021-01-08T00:00:00Z,False,-1
1947,920,999,DEPOSIT,280.21,2021-01-08T00:00:00Z,False,-1
1948,982,950,TRANSFER,599.06,2021-01-08T00:00:00Z,False,-1
1949,982,952,CASH_OUT,162.29,2021-01-08T00:00:00Z,False,-1
1950,982,946,CASH_OUT,355.43,2021-01-08T00:00:00Z,False,-1
1951,982,59,DEPOSIT,920.39,2021-01-08T00:00:00Z,False,-1
1952,982,932,DEPOSIT,963.68,2021-01-08T00:00:00Z,False,-1
1953,982,239,CASH_IN,326.6,2021-01-08T00:00:00Z,False,-1
1954,982,974,CASH_OUT,887.94,2021-01-08T00:00:00Z,False,-1
1955,982,848,TRANSFER,575.65,2021-01-08T00:00:00Z,False,-1
1956,982,897,DEPOSIT,526.81,2021-01-08T00:00:00Z,False,-1
1957,485,27,TRANSFER,709.03,2021-01-08T00:00:00Z,False,-1
1958,758,408,TRANSFER,182.97,2021-01-08T00:00:00Z,True,9
1959,758,988,DEPOSIT,346.01,2021-01-08T00:00:00Z,False,-1
1960,874,880,CASH_OUT,672.72,2021-01-08T00:00:00Z,False,-1
1961,874,989,CASH_IN,920.58,2021-01-08T00:00:00Z,False,-1
1962,874,305,CASH_OUT,451.74,2021-01-08T00:00:00Z,False,-1
1963,539,167,PAYMENT,246.71,2021-01-08T00:00:00Z,False,-1
1964,521,194,TRANSFER,553.59,2021-01-08T00:00:00Z,False,-1
1965,721,991,CASH_IN,910.43,2021-01-08T00:00:00Z,False,-1
1966,886,654,TRANSFER,170.27,2021-01-08T00:00:00Z,True,2
1967,324,213,TRANSFER,186.46,2021-01-08T00:00:00Z,False,-1
1968,981,584,CASH_OUT,927.05,2021-01-08T00:00:00Z,False,-1
1969,981,295,CASH_IN,280.05,2021-01-08T00:00:00Z,False,-1
1970,981,966,TRANSFER,630.79,2021-01-08T00:00:00Z,False,-1
1971,981,544,TRANSFER,867.06,2021-01-08T00:00:00Z,False,-1
1972,981,312,DEPOSIT,645.75,2021-01-08T00:00:00Z,False,-1
1973,981,761,PAYMENT,309.11,2021-01-08T00:00:00Z,False,-1
1974,981,442,CASH_OUT,103.25,2021-01-08T00:00:00Z,False,-1
1975,981,929,TRANSFER,925.08,2021-01-08T00:00:00Z,False,-1
1976,981,996,CASH_OUT,163.54,2021-01-08T00:00:00Z,False,-1
1977,981,965,CASH_IN,371.11,2021-01-08T00:00:00Z,False,-1
1978,590,69,TRANSFER,371.37,2021-01-08T00:00:00Z,False,-1
1979,339,344,TRANSFER,193.95,2021-01-08T00:00:00Z,False,-1
1980,730,305,CASH_IN,819.56,2021-01-08T00:00:00Z,False,-1
1981,715,974,TRANSFER,543.24,2021-01-08T00:00:00Z,False,-1
1982,971,891,CASH_IN,489.4,2021-01-08T00:00:00Z,False,-1
1983,971,412,TRANSFER,405.48,2021-01-08T00:00:00Z,False,-1
1984,971,343,PAYMENT,211.88,2021-01-08T00:00:00Z,False,-1
1985,971,997,CASH_OUT,320.05,2021-01-08T00:00:00Z,False,-1
1986,971,380,PAYMENT,697.76,2021-01-08T00:00:00Z,False,-1
1987,971,964,TRANSFER,137.98,2021-01-08T00:00:00Z,False,-1
1988,971,653,CASH_IN,860.86,2021-01-08T00:00:00Z,False,-1
1989,971,944,TRANSFER,457.13,2021-01-08T00:00:00Z,False,-1
1990,425,249,TRANSFER,916.88,2021-01-08T00:00:00Z,False,-1
1991,996,316,DEBIT,129.16,2021-01-08T00:00:00Z,False,-1
1992,996,909,TRANSFER,924.05,2021-01-08T00:00:00Z,False,-1
1993,996,940,DEPOSIT,926.44,2021-01-08T00:00:00Z,False,-1
1994,996,901,CASH_IN,661.44,2021-01-08T00:00:00Z,False,-1
1995,996,586,TRANSFER,156.81,2021-01-08T00:00:00Z,False,-1
1996,996,68,DEPOSIT,969.14,2021-01-08T00:00:00Z,False,-1
1997,996,734,CASH_IN,899.27,2021-01-08T00:00:00Z,False,-1
1998,996,962,TRANSFER,796.06,2021-01-08T00:00:00Z,False,-1
1999,996,958,TRANSFER,957.64,2021-01-08T00:00:00Z,False,-1
2000,996,49,TRANSFER,577.1,2021-01-08T00:00:00Z,False,-1
2001,996,978,PAYMENT,400.62,2021-01-08T00:00:00Z,False,-1
2002,996,325,CASH_OUT,364.03,2021-01-08T00:00:00Z,False,-1
2003,996,554,PAYMENT,616.2,2021-01-08T00:00:00Z,False,-1
2004,996,786,TRANSFER,609.66,2021-01-08T00:00:00Z,False,-1
2005,996,150,CASH_OUT,870.37,2021-01-08T00:00:00Z,False,-1
2006,310,244,TRANSFER,497.12,2021-01-08T00:00:00Z,False,-1
2007,359,346,CASH_IN,124.96,2021-01-08T00:00:00Z,False,-1
2008,734,972,CASH_IN,798.94,2021-01-08T00:00:00Z,False,-1
2009,470,231,PAYMENT,491.38,2021-01-08T00:00:00Z,False,-1
2010,199,992,TRANSFER,110.12,2021-01-08T00:00:00Z,False,-1
2011,196,974,TRANSFER,952.11,2021-01-08T00:00:00Z,False,-1
2012,845,924,DEBIT,818.54,2021-01-08T00:00:00Z,False,-1
2013,845,187,CASH_OUT,886.43,2021-01-08T00:00:00Z,False,-1
2014,845,836,DEPOSIT,274.24,2021-01-08T00:00:00Z,False,-1
2015,898,982,DEBIT,914.76,2021-01-08T00:00:00Z,False,-1
2016,898,899,PAYMENT,645.37,2021-01-08T00:00:00Z,False,-1
2017,898,238,CASH_OUT,819.1,2021-01-08T00:00:00Z,False,-1
2018,898,994,PAYMENT,572.17,2021-01-08T00:00:00Z,False,-1
2019,745,855,DEPOSIT,323.3,2021-01-08T00:00:00Z,False,-1
2020,616,119,CASH_IN,944.29,2021-01-08T00:00:00Z,False,-1
2021,498,271,CASH_OUT,960.03,2021-01-08T00:00:00Z,False,-1
2022,98,978,TRANSFER,466.85,2021-01-08T00:00:00Z,False,-1
2023,522,193,PAYMENT,677.79,2021-01-08T00:00:00Z,False,-1
2024,573,238,PAYMENT,394.4,2021-01-08T00:00:00Z,False,-1
2025,736,155,CASH_IN,732.24,2021-01-08T00:00:00Z,False,-1
2026,878,955,CASH_OUT,327.3,2021-01-08T00:00:00Z,False,-1
2027,878,618,CASH_IN,717.91,2021-01-08T00:00:00Z,False,-1
2028,878,907,CASH_IN,735.92,2021-01-08T00:00:00Z,False,-1
2029,126,365,CASH_OUT,775.89,2021-01-08T00:00:00Z,False,-1
2030,567,46,CASH_OUT,191.82,2021-01-08T00:00:00Z,True,7
2031,673,352,TRANSFER,183.58,2021-01-08T00:00:00Z,False,-1
2032,585,321,TRANSFER,978.2,2021-01-08T00:00:00Z,False,-1
2033,763,969,TRANSFER,867.84,2021-01-08T00:00:00Z,False,-1
2034,144,891,PAYMENT,203.15,2021-01-08T00:00:00Z,False,-1
2035,801,770,CASH_IN,784.52,2021-01-08T00:00:00Z,False,-1
2036,801,918,TRANSFER,147.97,2021-01-08T00:00:00Z,False,-1
2037,801,142,TRANSFER,890.63,2021-01-08T00:00:00Z,False,-1
2038,767,960,TRANSFER,217.16,2021-01-08T00:00:00Z,False,-1
2039,402,214,TRANSFER,454.33,2021-01-08T00:00:00Z,False,-1
2040,353,273,CASH_OUT,878.72,2021-01-08T00:00:00Z,False,-1
2041,795,493,CASH_OUT,748.7,2021-01-08T00:00:00Z,False,-1
2042,187,281,PAYMENT,389.42,2021-01-08T00:00:00Z,False,-1
2043,460,152,CASH_IN,663.96,2021-01-08T00:00:00Z,False,-1
2044,614,667,TRANSFER,954.05,2021-01-08T00:00:00Z,False,-1
2045,649,959,PAYMENT,279.38,2021-01-08T00:00:00Z,False,-1
2046,564,193,TRANSFER,559.0,2021-01-08T00:00:00Z,False,-1
2047,239,370,CASH_OUT,986.26,2021-01-08T00:00:00Z,False,-1
2048,41,763,CASH_IN,903.04,2021-01-08T00:00:00Z,False,-1
2049,600,948,PAYMENT,432.81,2021-01-08T00:00:00Z,False,-1
2050,358,260,CASH_OUT,482.25,2021-01-08T00:00:00Z,False,-1
2051,169,699,TRANSFER,440.93,2021-01-08T00:00:00Z,False,-1
2052,565,519,TRANSFER,655.5,2021-01-08T00:00:00Z,False,-1
2053,667,595,CASH_IN,294.7,2021-01-08T00:00:00Z,False,-1
2054,482,339,CASH_OUT,396.23,2021-01-08T00:00:00Z,False,-1
2055,541,200,PAYMENT,658.17,2021-01-08T00:00:00Z,False,-1
2056,595,362,CASH_OUT,882.37,2021-01-08T00:00:00Z,False,-1
2057,618,51,CASH_IN,141.1,2021-01-08T00:00:00Z,False,-1
2058,827,981,CASH_IN,740.32,2021-01-08T00:00:00Z,False,-1
2059,827,837,DEBIT,895.75,2021-01-08T00:00:00Z,False,-1
2060,827,995,DEPOSIT,924.0,2021-01-08T00:00:00Z,False,-1
2061,724,119,TRANSFER,929.51,2021-01-08T00:00:00Z,False,-1
2062,9,793,CASH_IN,502.42,2021-01-08T00:00:00Z,False,-1
2063,739,331,PAYMENT,440.17,2021-01-08T00:00:00Z,False,-1
2064,986,540,TRANSFER,430.15,2021-01-08T00:00:00Z,False,-1
2065,986,985,PAYMENT,282.55,2021-01-08T00:00:00Z,False,-1
2066,986,339,TRANSFER,897.86,2021-01-08T00:00:00Z,False,-1
2067,986,331,PAYMENT,276.35,2021-01-08T00:00:00Z,False,-1
2068,986,393,TRANSFER,315.63,2021-01-08T00:00:00Z,False,-1
2069,986,912,CASH_IN,645.11,2021-01-08T00:00:00Z,False,-1
2070,986,802,CASH_OUT,137.53,2021-01-08T00:00:00Z,False,-1
2071,986,650,DEPOSIT,595.91,2021-01-08T00:00:00Z,False,-1
2072,986,899,TRANSFER,353.64,2021-01-08T00:00:00Z,False,-1
2073,986,890,TRANSFER,623.72,2021-01-08T00:00:00Z,False,-1
2074,986,988,TRANSFER,800.35,2021-01-08T00:00:00Z,False,-1
2075,110,770,CASH_OUT,1040.92,2021-01-08T00:00:00Z,False,-1
2076,266,358,TRANSFER,752.33,2021-01-08T00:00:00Z,False,-1
2077,797,282,TRANSFER,415.18,2021-01-08T00:00:00Z,False,-1
2078,35,599,TRANSFER,694.61,2021-01-08T00:00:00Z,False,-1
2079,471,230,TRANSFER,581.65,2021-01-08T00:00:00Z,False,-1
2080,514,360,TRANSFER,214.66,2021-01-08T00:00:00Z,False,-1
2081,689,800,DEBIT,158.6,2021-01-08T00:00:00Z,False,-1
2082,960,997,DEPOSIT,171.82,2021-01-08T00:00:00Z,False,-1
2083,960,601,PAYMENT,837.04,2021-01-08T00:00:00Z,False,-1
2084,960,458,TRANSFER,979.35,2021-01-08T00:00:00Z,False,-1
2085,960,724,TRANSFER,981.92,2021-01-08T00:00:00Z,False,-1
2086,960,268,TRANSFER,399.15,2021-01-08T00:00:00Z,False,-1
2087,960,852,CASH_IN,152.94,2021-01-08T00:00:00Z,False,-1
2088,960,740,PAYMENT,633.03,2021-01-08T00:00:00Z,False,-1
2089,176,689,TRANSFER,350.42,2021-01-08T00:00:00Z,False,-1
2090,355,300,DEBIT,167.71,2021-01-08T00:00:00Z,False,-1
2091,563,274,TRANSFER,110.97,2021-01-08T00:00:00Z,False,-1
2092,904,963,PAYMENT,975.55,2021-01-08T00:00:00Z,False,-1
2093,904,722,DEPOSIT,134.56,2021-01-08T00:00:00Z,False,-1
2094,904,695,TRANSFER,756.75,2021-01-08T00:00:00Z,False,-1
2095,904,743,CASH_IN,566.25,2021-01-08T00:00:00Z,False,-1
2096,611,510,CASH_IN,209.11,2021-01-08T00:00:00Z,False,-1
2097,717,288,PAYMENT,833.38,2021-01-08T00:00:00Z,False,-1
2098,707,637,CASH_OUT,357.28,2021-01-08T00:00:00Z,False,-1
2099,593,167,CASH_IN,993.86,2021-01-09T00:00:00Z,False,-1
2100,18,147,TRANSFER,681.02,2021-01-09T00:00:00Z,False,-1
2101,864,895,CASH_IN,171.67,2021-01-09T00:00:00Z,True,0
2102,817,337,PAYMENT,345.75,2021-01-09T00:00:00Z,False,-1
2103,91,964,CASH_OUT,927.16,2021-01-09T00:00:00Z,False,-1
2104,512,194,TRANSFER,555.14,2021-01-09T00:00:00Z,False,-1
2105,103,275,DEPOSIT,616.27,2021-01-09T00:00:00Z,False,-1
2106,520,219,PAYMENT,119.05,2021-01-09T00:00:00Z,False,-1
2107,682,223,TRANSFER,847.16,2021-01-09T00:00:00Z,False,-1
2108,664,695,TRANSFER,351.52,2021-01-09T00:00:00Z,False,-1
2109,701,35,TRANSFER,120.74,2021-01-09T00:00:00Z,False,-1
2110,455,94,TRANSFER,832.21,2021-01-09T00:00:00Z,False,-1
2111,711,778,DEPOSIT,322.96,2021-01-09T00:00:00Z,False,-1
2112,988,707,TRANSFER,188.9,2021-01-09T00:00:00Z,False,-1
2113,988,489,PAYMENT,126.65,2021-01-09T00:00:00Z,False,-1
2114,988,829,CASH_OUT,225.68,2021-01-09T00:00:00Z,False,-1
2115,988,357,CASH_OUT,669.18,2021-01-09T00:00:00Z,False,-1
2116,988,978,TRANSFER,497.01,2021-01-09T00:00:00Z,False,-1
2117,988,855,PAYMENT,567.63,2021-01-09T00:00:00Z,False,-1
2118,988,371,CASH_IN,365.49,2021-01-09T00:00:00Z,False,-1
2119,988,881,TRANSFER,308.73,2021-01-09T00:00:00Z,False,-1
2120,988,235,TRANSFER,977.35,2021-01-09T00:00:00Z,False,-1
2121,988,897,TRANSFER,327.93,2021-01-09T00:00:00Z,False,-1
2122,988,965,TRANSFER,733.15,2021-01-09T00:00:00Z,False,-1
2123,835,108,TRANSFER,114.38,2021-01-09T00:00:00Z,False,-1
2124,835,987,CASH_IN,510.61,2021-01-09T00:00:00Z,False,-1
2125,835,930,CASH_OUT,613.75,2021-01-09T00:00:00Z,False,-1
2126,492,255,CASH_IN,394.91,2021-01-09T00:00:00Z,False,-1
2127,738,229,CASH_OUT,404.71,2021-01-09T00:00:00Z,False,-1
2128,713,722,CASH_OUT,281.29,2021-01-09T00:00:00Z,False,-1
2129,158,975,TRANSFER,189.77,2021-01-09T00:00:00Z,False,-1
2130,90,929,PAYMENT,335.47,2021-01-09T00:00:00Z,False,-1
2131,554,207,TRANSFER,848.79,2021-01-09T00:00:00Z,False,-1
2132,579,85,DEPOSIT,977.69,2021-01-09T00:00:00Z,False,-1
2133,438,545,TRANSFER,839.95,2021-01-09T00:00:00Z,False,-1
2134,803,376,PAYMENT,118.05,2021-01-09T00:00:00Z,False,-1
2135,803,637,CASH_OUT,982.29,2021-01-09T00:00:00Z,False,-1
2136,803,466,TRANSFER,500.55,2021-01-09T00:00:00Z,False,-1
2137,53,551,DEBIT,969.52,2021-01-09T00:00:00Z,False,-1
2138,177,948,TRANSFER,260.0,2021-01-09T00:00:00Z,False,-1
2139,811,864,TRANSFER,775.46,2021-01-09T00:00:00Z,False,-1
2140,811,947,TRANSFER,332.69,2021-01-09T00:00:00Z,False,-1
2141,811,846,CASH_OUT,639.68,2021-01-09T00:00:00Z,False,-1
2142,974,681,TRANSFER,317.64,2021-01-09T00:00:00Z,False,-1
2143,974,967,PAYMENT,814.42,2021-01-09T00:00:00Z,False,-1
2144,974,250,CASH_OUT,414.35,2021-01-09T00:00:00Z,False,-1
2145,974,941,PAYMENT,742.82,2021-01-09T00:00:00Z,False,-1
2146,974,281,CASH_OUT,111.45,2021-01-09T00:00:00Z,False,-1
2147,974,734,TRANSFER,113.12,2021-01-09T00:00:00Z,False,-1
2148,974,976,TRANSFER,308.34,2021-01-09T00:00:00Z,False,-1
2149,974,560,PAYMENT,204.73,2021-01-09T00:00:00Z,False,-1
2150,477,84,DEPOSIT,323.74,2021-01-09T00:00:00Z,False,-1
2151,830,356,TRANSFER,378.68,2021-01-09T00:00:00Z,False,-1
2152,106,853,CASH_IN,424.15,2021-01-09T00:00:00Z,False,-1
2153,514,25,TRANSFER,275.58,2021-01-09T00:00:00Z,False,-1
2154,781,996,CASH_OUT,115.93,2021-01-09T00:00:00Z,False,-1
2155,999,910,TRANSFER,631.24,2021-01-09T00:00:00Z,False,-1
2156,999,988,TRANSFER,497.19,2021-01-09T00:00:00Z,False,-1
2157,999,876,PAYMENT,174.8,2021-01-09T00:00:00Z,False,-1
2158,999,990,DEPOSIT,762.97,2021-01-09T00:00:00Z,False,-1
2159,999,430,CASH_IN,853.68,2021-01-09T00:00:00Z,False,-1
2160,999,775,CASH_OUT,478.95,2021-01-09T00:00:00Z,False,-1
2161,999,800,TRANSFER,954.25,2021-01-09T00:00:00Z,False,-1
2162,999,95,TRANSFER,697.28,2021-01-09T00:00:00Z,False,-1
2163,999,404,DEPOSIT,251.59,2021-01-09T00:00:00Z,False,-1
2164,999,850,DEBIT,167.01,2021-01-09T00:00:00Z,False,-1
2165,999,582,TRANSFER,684.92,2021-01-09T00:00:00Z,False,-1
2166,999,845,CASH_IN,519.13,2021-01-09T00:00:00Z,False,-1
2167,999,731,TRANSFER,965.53,2021-01-09T00:00:00Z,False,-1
2168,999,997,CASH_OUT,949.66,2021-01-09T00:00:00Z,False,-1
2169,999,292,TRANSFER,918.93,2021-01-09T00:00:00Z,False,-1
2170,999,161,DEBIT,852.16,2021-01-09T00:00:00Z,False,-1
2171,999,368,TRANSFER,443.99,2021-01-09T00:00:00Z,False,-1
2172,999,310,CASH_OUT,241.77,2021-01-09T00:00:00Z,False,-1
2173,999,973,CASH_IN,130.33,2021-01-09T00:00:00Z,False,-1
2174,999,939,TRANSFER,234.16,2021-01-09T00:00:00Z,False,-1
2175,999,954,PAYMENT,139.64,2021-01-09T00:00:00Z,False,-1
2176,999,277,DEPOSIT,331.34,2021-01-09T00:00:00Z,False,-1
2177,408,29,TRANSFER,794.34,2021-01-09T00:00:00Z,False,-1
2178,125,536,TRANSFER,648.32,2021-01-09T00:00:00Z,False,-1
2179,834,817,CASH_IN,854.73,2021-01-09T00:00:00Z,False,-1
2180,834,594,TRANSFER,177.2,2021-01-09T00:00:00Z,False,-1
2181,834,765,TRANSFER,868.18,2021-01-09T00:00:00Z,False,-1
2182,141,398,CASH_IN,502.43,2021-01-09T00:00:00Z,False,-1
2183,401,222,CASH_OUT,124.53,2021-01-09T00:00:00Z,False,-1
2184,530,143,TRANSFER,301.66,2021-01-09T00:00:00Z,False,-1
2185,785,196,CASH_IN,225.6,2021-01-09T00:00:00Z,False,-1
2186,87,985,PAYMENT,119.42,2021-01-09T00:00:00Z,False,-1
2187,109,322,CASH_OUT,294.94,2021-01-09T00:00:00Z,False,-1
2188,615,236,TRANSFER,332.6,2021-01-09T00:00:00Z,False,-1
2189,456,120,CASH_OUT,822.92,2021-01-09T00:00:00Z,False,-1
2190,494,347,TRANSFER,180.43,2021-01-09T00:00:00Z,False,-1
2191,894,648,TRANSFER,104.6,2021-01-09T00:00:00Z,False,-1
2192,894,234,PAYMENT,368.9,2021-01-09T00:00:00Z,False,-1
2193,894,694,DEPOSIT,728.46,2021-01-09T00:00:00Z,False,-1
2194,894,61,TRANSFER,902.89,2021-01-09T00:00:00Z,False,-1
2195,544,378,TRANSFER,514.03,2021-01-09T00:00:00Z,False,-1
2196,808,193,CASH_OUT,703.93,2021-01-09T00:00:00Z,False,-1
2197,808,143,PAYMENT,886.96,2021-01-09T00:00:00Z,False,-1
2198,808,998,TRANSFER,430.39,2021-01-09T00:00:00Z,False,-1
2199,671,845,TRANSFER,101.08,2021-01-09T00:00:00Z,False,-1
2200,951,353,DEPOSIT,467.0,2021-01-09T00:00:00Z,False,-1
2201,951,931,TRANSFER,136.62,2021-01-09T00:00:00Z,False,-1
2202,951,997,TRANSFER,168.03,2021-01-09T00:00:00Z,False,-1
2203,951,735,DEBIT,999.83,2021-01-09T00:00:00Z,False,-1
2204,951,909,TRANSFER,784.39,2021-01-09T00:00:00Z,False,-1
2205,951,882,PAYMENT,424.55,2021-01-09T00:00:00Z,False,-1
